iterations	thousand
10764	0.1057
10765	0.1055
10766	0.1058
10767	0.1058
10768	0.1058
10769	0.1059
10770	0.1058
10771	0.1058
10772	0.1058
10773	0.1058
10774	0.1056
10775	0.1058
10776	0.1057
10777	0.1057
10778	0.1058
10779	0.1057
10780	0.1057
10781	0.1057
10782	0.1056
10783	0.1054
10784	0.1054
10785	0.1057
10786	0.1058
10787	0.1059
10788	0.106
10789	0.1062
10790	0.1059
10791	0.1061
10792	0.1062
10793	0.1061
10794	0.1063
10795	0.1065
10796	0.1066
10797	0.1069
10798	0.1068
10799	0.1068
10800	0.1068
10801	0.107
10802	0.107
10803	0.1069
10804	0.1069
10805	0.1066
10806	0.1064
10807	0.1063
10808	0.1064
10809	0.1063
10810	0.1063
10811	0.1061
10812	0.1061
10813	0.106
10814	0.1062
10815	0.1061
10816	0.1062
10817	0.1063
10818	0.1063
10819	0.1062
10820	0.1063
10821	0.1066
10822	0.1067
10823	0.1064
10824	0.1066
10825	0.1067
10826	0.1069
10827	0.1069
10828	0.1068
10829	0.1069
10830	0.1069
10831	0.1069
10832	0.107
10833	0.107
10834	0.107
10835	0.1069
10836	0.1067
10837	0.1068
10838	0.1069
10839	0.1071
10840	0.1071
10841	0.1071
10842	0.1071
10843	0.1072
10844	0.1073
10845	0.1073
10846	0.1074
10847	0.1073
10848	0.1072
10849	0.1072
10850	0.1069
10851	0.1067
10852	0.1065
10853	0.1061
10854	0.106
10855	0.106
10856	0.1058
10857	0.1058
10858	0.1055
10859	0.1054
10860	0.1056
10861	0.1055
10862	0.1055
10863	0.1057
10864	0.1056
10865	0.1054
10866	0.1053
10867	0.1055
10868	0.1054
10869	0.1054
10870	0.1054
10871	0.1056
10872	0.1055
10873	0.1057
10874	0.1056
10875	0.1055
10876	0.1056
10877	0.1058
10878	0.1059
10879	0.1057
10880	0.1058
10881	0.106
10882	0.1059
10883	0.1059
10884	0.1059
10885	0.1058
10886	0.1058
10887	0.1058
10888	0.1055
10889	0.1055
10890	0.1057
10891	0.1058
10892	0.1057
10893	0.1056
10894	0.1055
10895	0.1054
10896	0.1055
10897	0.1054
10898	0.1055
10899	0.1055
10900	0.1054
10901	0.1053
10902	0.1053
10903	0.1053
10904	0.1054
10905	0.1053
10906	0.1052
10907	0.1054
10908	0.1054
10909	0.1056
10910	0.1056
10911	0.1055
10912	0.1056
10913	0.1057
10914	0.1058
10915	0.106
10916	0.1059
10917	0.1057
10918	0.1057
10919	0.1057
10920	0.1058
10921	0.1059
10922	0.1057
10923	0.1058
10924	0.106
10925	0.106
10926	0.1061
10927	0.1061
10928	0.106
10929	0.1061
10930	0.1062
10931	0.1063
10932	0.1061
10933	0.1062
10934	0.106
10935	0.1063
10936	0.1064
10937	0.1064
10938	0.1064
10939	0.1063
10940	0.1063
10941	0.1063
10942	0.1066
10943	0.1069
10944	0.1068
10945	0.1067
10946	0.1067
10947	0.107
10948	0.1069
10949	0.1065
10950	0.1064
10951	0.1065
10952	0.1064
10953	0.1063
10954	0.1061
10955	0.1063
10956	0.1062
10957	0.1059
10958	0.1058
10959	0.1057
10960	0.1056
10961	0.1055
10962	0.1053
10963	0.1055
10964	0.1053
10965	0.1054
10966	0.1055
10967	0.1055
10968	0.1056
10969	0.1057
10970	0.1055
10971	0.1056
10972	0.1057
10973	0.1056
10974	0.1057
10975	0.1058
10976	0.1057
10977	0.1055
10978	0.1056
10979	0.1054
10980	0.1054
10981	0.1055
10982	0.1055
10983	0.1053
10984	0.1055
10985	0.1054
10986	0.1055
10987	0.1055
10988	0.1056
10989	0.1054
10990	0.1055
10991	0.1055
10992	0.1054
10993	0.1053
10994	0.1053
10995	0.1054
10996	0.1057
10997	0.1057
10998	0.1057
10999	0.1059
11000	0.1059
11001	0.1058
11002	0.1055
11003	0.1054
11004	0.1057
11005	0.1056
11006	0.1055
11007	0.1057
11008	0.1055
11009	0.1053
11010	0.1054
11011	0.1055
11012	0.1057
11013	0.1059
11014	0.1059
11015	0.1058
11016	0.1057
11017	0.1057
11018	0.1057
11019	0.1057
11020	0.1056
11021	0.1056
11022	0.1059
11023	0.1058
11024	0.106
11025	0.1058
11026	0.106
11027	0.1059
11028	0.1059
11029	0.106
11030	0.1061
11031	0.1062
11032	0.1063
11033	0.1063
11034	0.1064
11035	0.1064
11036	0.1064
11037	0.1064
11038	0.1063
11039	0.1063
11040	0.1063
11041	0.1062
11042	0.1062
11043	0.1062
11044	0.1064
11045	0.1067
11046	0.1067
11047	0.1065
11048	0.1064
11049	0.1066
11050	0.1067
11051	0.1066
11052	0.1067
11053	0.1067
11054	0.1069
11055	0.107
11056	0.1069
11057	0.1067
11058	0.1066
11059	0.1066
11060	0.1066
11061	0.1067
11062	0.1068
11063	0.1067
11064	0.1067
11065	0.1068
11066	0.1068
11067	0.1069
11068	0.1068
11069	0.1068
11070	0.1068
11071	0.107
11072	0.1068
11073	0.1068
11074	0.1068
11075	0.107
11076	0.1068
11077	0.1068
11078	0.1067
11079	0.1067
11080	0.1067
11081	0.1066
11082	0.1066
11083	0.1067
11084	0.1067
11085	0.1067
11086	0.1066
11087	0.1066
11088	0.1065
11089	0.1066
11090	0.1066
11091	0.1067
11092	0.1069
11093	0.1069
11094	0.107
11095	0.1072
11096	0.1072
11097	0.1075
11098	0.1074
11099	0.1073
11100	0.1072
11101	0.1071
11102	0.1074
11103	0.1075
11104	0.1073
11105	0.1072
11106	0.107
11107	0.107
11108	0.1071
11109	0.1071
11110	0.1071
11111	0.1072
11112	0.1072
11113	0.1071
11114	0.1071
11115	0.107
11116	0.1069
11117	0.107
11118	0.107
11119	0.1072
11120	0.1073
11121	0.1073
11122	0.1073
11123	0.1072
11124	0.1071
11125	0.1074
11126	0.1074
11127	0.1075
11128	0.1076
11129	0.1076
11130	0.1077
11131	0.1075
11132	0.1075
11133	0.1074
11134	0.1076
11135	0.1076
11136	0.1075
11137	0.1074
11138	0.1075
11139	0.1074
11140	0.1075
11141	0.1077
11142	0.1076
11143	0.1075
11144	0.1075
11145	0.1074
11146	0.1074
11147	0.1073
11148	0.1073
11149	0.1073
11150	0.1074
11151	0.1074
11152	0.1072
11153	0.1073
11154	0.1072
11155	0.107
11156	0.1069
11157	0.1069
11158	0.1068
11159	0.1067
11160	0.1066
11161	0.1066
11162	0.1066
11163	0.1066
11164	0.1066
11165	0.1065
11166	0.1066
11167	0.1065
11168	0.1062
11169	0.1058
11170	0.1058
11171	0.1058
11172	0.1057
11173	0.1057
11174	0.1057
11175	0.1058
11176	0.1058
11177	0.1057
11178	0.1056
11179	0.1055
11180	0.1054
11181	0.1053
11182	0.1053
11183	0.1054
11184	0.1054
11185	0.1053
11186	0.1053
11187	0.1054
11188	0.1056
11189	0.1053
11190	0.1053
11191	0.1054
11192	0.1053
11193	0.1054
11194	0.1056
11195	0.1056
11196	0.1057
11197	0.1056
11198	0.1056
11199	0.1055
11200	0.1054
11201	0.1053
11202	0.1053
11203	0.1052
11204	0.1051
11205	0.1053
11206	0.1053
11207	0.1052
11208	0.1054
11209	0.1055
11210	0.1054
11211	0.1054
11212	0.1054
11213	0.1053
11214	0.1052
11215	0.1054
11216	0.1055
11217	0.1054
11218	0.1054
11219	0.1053
11220	0.1055
11221	0.1054
11222	0.1051
11223	0.1049
11224	0.1051
11225	0.105
11226	0.1052
11227	0.1053
11228	0.1051
11229	0.1052
11230	0.1054
11231	0.1052
11232	0.105
11233	0.105
11234	0.1051
11235	0.1051
11236	0.105
11237	0.1051
11238	0.1052
11239	0.1053
11240	0.1053
11241	0.1053
11242	0.1054
11243	0.1054
11244	0.1054
11245	0.1054
11246	0.1053
11247	0.1053
11248	0.1054
11249	0.1054
11250	0.1054
11251	0.1053
11252	0.1052
11253	0.1051
11254	0.105
11255	0.1051
11256	0.1051
11257	0.1051
11258	0.1051
11259	0.1051
11260	0.1054
11261	0.1053
11262	0.1053
11263	0.1053
11264	0.1055
11265	0.1054
11266	0.1054
11267	0.1053
11268	0.1053
11269	0.105
11270	0.1054
11271	0.1054
11272	0.105
11273	0.1049
11274	0.1047
11275	0.1048
11276	0.1049
11277	0.1048
11278	0.105
11279	0.105
11280	0.105
11281	0.105
11282	0.1047
11283	0.105
11284	0.105
11285	0.1049
11286	0.1049
11287	0.1051
11288	0.1049
11289	0.1048
11290	0.1049
11291	0.1049
11292	0.1046
11293	0.1047
11294	0.1048
11295	0.1048
11296	0.1049
11297	0.1047
11298	0.1046
11299	0.1043
11300	0.1043
11301	0.1044
11302	0.1043
11303	0.1043
11304	0.1042
11305	0.1041
11306	0.104
11307	0.1041
11308	0.104
11309	0.1038
11310	0.1038
11311	0.1037
11312	0.1038
11313	0.104
11314	0.1037
11315	0.1038
11316	0.1037
11317	0.1038
11318	0.1039
11319	0.1041
11320	0.1042
11321	0.1044
11322	0.1044
11323	0.1044
11324	0.1044
11325	0.1045
11326	0.1046
11327	0.1047
11328	0.1047
11329	0.1043
11330	0.1046
11331	0.1046
11332	0.1045
11333	0.1045
11334	0.1044
11335	0.1044
11336	0.1045
11337	0.1046
11338	0.1044
11339	0.1045
11340	0.1045
11341	0.1042
11342	0.104
11343	0.104
11344	0.1039
11345	0.104
11346	0.1037
11347	0.1037
11348	0.1037
11349	0.1037
11350	0.1039
11351	0.1036
11352	0.1037
11353	0.1038
11354	0.1036
11355	0.1036
11356	0.1034
11357	0.1034
11358	0.1034
11359	0.1034
11360	0.1034
11361	0.1035
11362	0.1034
11363	0.1034
11364	0.1036
11365	0.1038
11366	0.1037
11367	0.1037
11368	0.1035
11369	0.1036
11370	0.1036
11371	0.1037
11372	0.1038
11373	0.1036
11374	0.1035
11375	0.1035
11376	0.1035
11377	0.1035
11378	0.1035
11379	0.1036
11380	0.1036
11381	0.1036
11382	0.1036
11383	0.1037
11384	0.1037
11385	0.1035
11386	0.1035
11387	0.1037
11388	0.1037
11389	0.1039
11390	0.1037
11391	0.1036
11392	0.1037
11393	0.1036
11394	0.1036
11395	0.1036
11396	0.1037
11397	0.1042
11398	0.1042
11399	0.1044
11400	0.1044
11401	0.1043
11402	0.1042
11403	0.1042
11404	0.1041
11405	0.1042
11406	0.1042
11407	0.1044
11408	0.1045
11409	0.1044
11410	0.1043
11411	0.1044
11412	0.1043
11413	0.1041
11414	0.1041
11415	0.1042
11416	0.1042
11417	0.1042
11418	0.1044
11419	0.1044
11420	0.1045
11421	0.1044
11422	0.1044
11423	0.1045
11424	0.1045
11425	0.1046
11426	0.1046
11427	0.1047
11428	0.1046
11429	0.1045
11430	0.1044
11431	0.1045
11432	0.1044
11433	0.1042
11434	0.1041
11435	0.1041
11436	0.104
11437	0.1042
11438	0.1043
11439	0.1043
11440	0.1044
11441	0.1045
11442	0.1045
11443	0.1045
11444	0.1044
11445	0.1044
11446	0.1046
11447	0.1044
11448	0.1043
11449	0.1045
11450	0.1044
11451	0.1043
11452	0.1043
11453	0.1044
11454	0.1046
11455	0.1045
11456	0.1047
11457	0.1045
11458	0.1046
11459	0.1046
11460	0.1047
11461	0.1047
11462	0.1047
11463	0.1047
11464	0.1048
11465	0.1047
11466	0.1047
11467	0.1046
11468	0.1044
11469	0.1042
11470	0.1043
11471	0.1043
11472	0.1044
11473	0.1044
11474	0.1043
11475	0.1041
11476	0.1042
11477	0.1041
11478	0.1042
11479	0.104
11480	0.1037
11481	0.1037
11482	0.1037
11483	0.1038
11484	0.1039
11485	0.1039
11486	0.104
11487	0.104
11488	0.1039
11489	0.1038
11490	0.1039
11491	0.1036
11492	0.1038
11493	0.1037
11494	0.1038
11495	0.1035
11496	0.1031
11497	0.1029
11498	0.1029
11499	0.1029
11500	0.1026
11501	0.1027
11502	0.1029
11503	0.1026
11504	0.1028
11505	0.1028
11506	0.1029
11507	0.103
11508	0.103
11509	0.1028
11510	0.1029
11511	0.1027
11512	0.1026
11513	0.1026
11514	0.1027
11515	0.1026
11516	0.1028
11517	0.1031
11518	0.103
11519	0.1031
11520	0.103
11521	0.103
11522	0.1029
11523	0.103
11524	0.1029
11525	0.1029
11526	0.1029
11527	0.1028
11528	0.1026
11529	0.1027
11530	0.1026
11531	0.1026
11532	0.1027
11533	0.1031
11534	0.1029
11535	0.1029
11536	0.103
11537	0.1029
11538	0.1031
11539	0.1032
11540	0.1033
11541	0.1033
11542	0.1033
11543	0.1034
11544	0.1036
11545	0.1038
11546	0.1039
11547	0.1037
11548	0.1035
11549	0.1032
11550	0.1031
11551	0.1031
11552	0.1029
11553	0.1028
11554	0.1028
11555	0.1029
11556	0.1029
11557	0.103
11558	0.103
11559	0.1031
11560	0.1031
11561	0.103
11562	0.1028
11563	0.1027
11564	0.1027
11565	0.1025
11566	0.1027
11567	0.1024
11568	0.1025
11569	0.1026
11570	0.1025
11571	0.1024
11572	0.1024
11573	0.1022
11574	0.1022
11575	0.1025
11576	0.1023
11577	0.1025
11578	0.1026
11579	0.1023
11580	0.1022
11581	0.1021
11582	0.1021
11583	0.102
11584	0.1018
11585	0.1019
11586	0.1017
11587	0.1016
11588	0.1015
11589	0.1015
11590	0.1017
11591	0.1016
11592	0.1017
11593	0.1016
11594	0.1015
11595	0.1015
11596	0.1015
11597	0.1016
11598	0.1015
11599	0.1018
11600	0.1016
11601	0.1015
11602	0.1016
11603	0.1015
11604	0.1016
11605	0.1016
11606	0.1015
11607	0.1015
11608	0.1019
11609	0.1021
11610	0.1022
11611	0.1024
11612	0.1024
11613	0.1024
11614	0.1025
11615	0.1025
11616	0.1026
11617	0.1026
11618	0.1026
11619	0.1026
11620	0.1027
11621	0.1027
11622	0.1025
11623	0.1027
11624	0.1029
11625	0.1027
11626	0.1026
11627	0.1026
11628	0.1027
11629	0.1027
11630	0.1026
11631	0.1028
11632	0.103
11633	0.103
11634	0.1032
11635	0.1032
11636	0.1032
11637	0.1031
11638	0.1033
11639	0.1033
11640	0.1034
11641	0.1034
11642	0.1032
11643	0.1031
11644	0.1031
11645	0.1031
11646	0.1031
11647	0.1033
11648	0.1032
11649	0.1033
11650	0.1032
11651	0.1031
11652	0.1032
11653	0.1029
11654	0.103
11655	0.1027
11656	0.1028
11657	0.1027
11658	0.1028
11659	0.1025
11660	0.1028
11661	0.1024
11662	0.1025
11663	0.1025
11664	0.1026
11665	0.1026
11666	0.1026
11667	0.1024
11668	0.1024
11669	0.1025
11670	0.1023
11671	0.1024
11672	0.1025
11673	0.1025
11674	0.1025
11675	0.1023
11676	0.1023
11677	0.1023
11678	0.1022
11679	0.1022
11680	0.102
11681	0.1019
11682	0.1018
11683	0.1019
11684	0.102
11685	0.1021
11686	0.1019
11687	0.1019
11688	0.1022
11689	0.102
11690	0.1019
11691	0.1018
11692	0.1019
11693	0.1021
11694	0.1021
11695	0.102
11696	0.1019
11697	0.1019
11698	0.102
11699	0.102
11700	0.102
11701	0.1016
11702	0.1017
11703	0.1016
11704	0.1015
11705	0.1015
11706	0.1016
11707	0.1017
11708	0.1017
11709	0.1018
11710	0.1018
11711	0.1019
11712	0.1021
11713	0.1023
11714	0.1025
11715	0.1026
11716	0.1025
11717	0.1025
11718	0.1024
11719	0.1024
11720	0.1025
11721	0.1025
11722	0.1025
11723	0.1022
11724	0.1023
11725	0.1024
11726	0.1024
11727	0.1021
11728	0.1019
11729	0.1019
11730	0.1018
11731	0.1019
11732	0.1017
11733	0.1016
11734	0.1016
11735	0.1018
11736	0.1015
11737	0.1015
11738	0.1016
11739	0.1015
11740	0.1015
11741	0.1014
11742	0.1017
11743	0.1017
11744	0.1016
11745	0.1015
11746	0.1016
11747	0.1019
11748	0.1019
11749	0.1018
11750	0.1018
11751	0.1019
11752	0.1021
11753	0.1022
11754	0.1022
11755	0.1024
11756	0.1024
11757	0.1024
11758	0.1025
11759	0.1025
11760	0.1026
11761	0.1025
11762	0.1023
11763	0.1023
11764	0.1022
11765	0.1022
11766	0.1019
11767	0.1022
11768	0.102
11769	0.1018
11770	0.1018
11771	0.1018
11772	0.1018
11773	0.1015
11774	0.1015
11775	0.1016
11776	0.1017
11777	0.102
11778	0.1021
11779	0.102
11780	0.1019
11781	0.1018
11782	0.1018
11783	0.1018
11784	0.1018
11785	0.1016
11786	0.1015
11787	0.1014
11788	0.1013
11789	0.1014
11790	0.1014
11791	0.1012
11792	0.1011
11793	0.1012
11794	0.101
11795	0.1009
11796	0.1008
11797	0.1006
11798	0.1006
11799	0.1007
11800	0.1006
11801	0.1004
11802	0.1003
11803	0.1004
11804	0.1005
11805	0.1006
11806	0.1006
11807	0.1005
11808	0.1005
11809	0.1004
11810	0.1004
11811	0.1004
11812	0.1004
11813	0.1006
11814	0.1006
11815	0.1005
11816	0.1002
11817	0.1001
11818	0.1002
11819	0.1004
11820	0.1004
11821	0.1
11822	0.1
11823	0.1
11824	0.0996
11825	0.0995
11826	0.0993
11827	0.0994
11828	0.0995
11829	0.0995
11830	0.0996
11831	0.0996
11832	0.0993
11833	0.0994
11834	0.0994
11835	0.0994
11836	0.0994
11837	0.0993
11838	0.0991
11839	0.0989
11840	0.0989
11841	0.099
11842	0.099
11843	0.0989
11844	0.0987
11845	0.0988
11846	0.0988
11847	0.0988
11848	0.0988
11849	0.0989
11850	0.0989
11851	0.0989
11852	0.0992
11853	0.0996
11854	0.0997
11855	0.1
11856	0.1
11857	0.0999
11858	0.1
11859	0.0998
11860	0.0996
11861	0.0999
11862	0.0999
11863	0.0997
11864	0.0998
11865	0.1
11866	0.1001
11867	0.0999
11868	0.1
11869	0.1002
11870	0.1002
11871	0.1001
11872	0.1
11873	0.0998
11874	0.0999
11875	0.0999
11876	0.0999
11877	0.0997
11878	0.0997
11879	0.0998
11880	0.0998
11881	0.0996
11882	0.0996
11883	0.0998
11884	0.0997
11885	0.0997
11886	0.0997
11887	0.0997
11888	0.0997
11889	0.0996
11890	0.0997
11891	0.0998
11892	0.0999
11893	0.0999
11894	0.1
11895	0.0999
11896	0.0997
11897	0.0997
11898	0.0998
11899	0.0998
11900	0.0998
11901	0.0998
11902	0.0997
11903	0.0995
11904	0.0995
11905	0.0995
11906	0.0996
11907	0.0995
11908	0.0995
11909	0.0993
11910	0.0992
11911	0.0991
11912	0.099
11913	0.0991
11914	0.0991
11915	0.0989
11916	0.099
11917	0.0991
11918	0.0992
11919	0.0991
11920	0.0991
11921	0.0989
11922	0.0989
11923	0.099
11924	0.099
11925	0.0992
11926	0.0991
11927	0.0992
11928	0.0991
11929	0.0987
11930	0.0987
11931	0.0987
11932	0.0988
11933	0.0988
11934	0.0988
11935	0.0987
11936	0.0987
11937	0.0986
11938	0.0986
11939	0.0986
11940	0.0984
11941	0.0986
11942	0.0983
11943	0.0979
11944	0.098
11945	0.098
11946	0.0981
11947	0.0979
11948	0.0979
11949	0.0979
11950	0.0979
11951	0.0978
11952	0.0979
11953	0.0982
11954	0.0983
11955	0.0981
11956	0.0982
11957	0.0984
11958	0.0984
11959	0.0984
11960	0.0983
11961	0.0985
11962	0.0985
11963	0.0984
11964	0.0985
11965	0.0986
11966	0.0986
11967	0.0986
11968	0.0985
11969	0.0985
11970	0.0985
11971	0.0985
11972	0.0984
11973	0.0985
11974	0.0985
11975	0.0984
11976	0.0987
11977	0.0989
11978	0.0988
11979	0.0989
11980	0.0989
11981	0.0989
11982	0.099
11983	0.0993
11984	0.0993
11985	0.0994
11986	0.0993
11987	0.0995
11988	0.0995
11989	0.0995
11990	0.0998
11991	0.0997
11992	0.0997
11993	0.0998
11994	0.0997
11995	0.0996
11996	0.0994
11997	0.0993
11998	0.0992
11999	0.099
12000	0.0989
12001	0.0992
12002	0.0992
12003	0.0993
12004	0.0991
12005	0.0991
12006	0.0991
12007	0.099
12008	0.0992
12009	0.0996
12010	0.0996
12011	0.0995
12012	0.0994
12013	0.0991
12014	0.0991
12015	0.0991
12016	0.0993
12017	0.0992
12018	0.0991
12019	0.0992
12020	0.0992
12021	0.0992
12022	0.099
12023	0.099
12024	0.0989
12025	0.0989
12026	0.0986
12027	0.0986
12028	0.0986
12029	0.0986
12030	0.0985
12031	0.0983
12032	0.0982
12033	0.0982
12034	0.0982
12035	0.0984
12036	0.0983
12037	0.0984
12038	0.0985
12039	0.0983
12040	0.0985
12041	0.0985
12042	0.0984
12043	0.0986
12044	0.0985
12045	0.0982
12046	0.0982
12047	0.0983
12048	0.0982
12049	0.0979
12050	0.0979
12051	0.0979
12052	0.0978
12053	0.098
12054	0.098
12055	0.0981
12056	0.0983
12057	0.0983
12058	0.0983
12059	0.0982
12060	0.0984
12061	0.0983
12062	0.0982
12063	0.0982
12064	0.0981
12065	0.098
12066	0.0979
12067	0.0979
12068	0.0979
12069	0.0979
12070	0.0979
12071	0.0979
12072	0.098
12073	0.098
12074	0.0982
12075	0.0981
12076	0.0982
12077	0.0983
12078	0.0983
12079	0.0983
12080	0.0982
12081	0.0983
12082	0.0982
12083	0.0981
12084	0.0981
12085	0.0982
12086	0.0983
12087	0.0985
12088	0.0985
12089	0.0985
12090	0.0985
12091	0.0985
12092	0.0983
12093	0.0983
12094	0.0985
12095	0.0985
12096	0.0988
12097	0.0987
12098	0.0989
12099	0.0989
12100	0.0989
12101	0.0988
12102	0.0984
12103	0.0985
12104	0.0987
12105	0.099
12106	0.099
12107	0.0992
12108	0.0993
12109	0.0995
12110	0.0996
12111	0.0996
12112	0.0995
12113	0.0996
12114	0.0996
12115	0.0996
12116	0.0997
12117	0.0998
12118	0.0998
12119	0.0997
12120	0.0997
12121	0.0998
12122	0.0998
12123	0.0998
12124	0.0998
12125	0.0999
12126	0.0998
12127	0.0999
12128	0.0998
12129	0.0997
12130	0.0997
12131	0.0998
12132	0.0996
12133	0.0996
12134	0.0995
12135	0.0996
12136	0.0995
12137	0.0995
12138	0.0995
12139	0.0996
12140	0.0997
12141	0.0995
12142	0.0997
12143	0.0998
12144	0.0996
12145	0.0996
12146	0.0996
12147	0.0997
12148	0.0997
12149	0.0997
12150	0.0997
12151	0.0996
12152	0.0998
12153	0.0998
12154	0.1
12155	0.1001
12156	0.1001
12157	0.1
12158	0.1
12159	0.0999
12160	0.1002
12161	0.1002
12162	0.1002
12163	0.1002
12164	0.1003
12165	0.1005
12166	0.1004
12167	0.1006
12168	0.1008
12169	0.1009
12170	0.1008
12171	0.1011
12172	0.101
12173	0.1009
12174	0.1008
12175	0.1008
12176	0.1011
12177	0.1011
12178	0.1011
12179	0.1011
12180	0.1011
12181	0.1011
12182	0.1012
12183	0.1013
12184	0.1013
12185	0.1014
12186	0.1015
12187	0.1013
12188	0.1011
12189	0.1011
12190	0.1012
12191	0.1011
12192	0.101
12193	0.1011
12194	0.1008
12195	0.1008
12196	0.1006
12197	0.1006
12198	0.1006
12199	0.1008
12200	0.1008
12201	0.1009
12202	0.1012
12203	0.1013
12204	0.1013
12205	0.1011
12206	0.1012
12207	0.1011
12208	0.101
12209	0.1009
12210	0.1009
12211	0.1012
12212	0.1011
12213	0.1012
12214	0.1013
12215	0.101
12216	0.1009
12217	0.101
12218	0.1009
12219	0.101
12220	0.1009
12221	0.1008
12222	0.1009
12223	0.1011
12224	0.101
12225	0.1011
12226	0.101
12227	0.101
12228	0.1012
12229	0.1013
12230	0.101
12231	0.101
12232	0.101
12233	0.101
12234	0.101
12235	0.101
12236	0.1009
12237	0.101
12238	0.1009
12239	0.1009
12240	0.101
12241	0.101
12242	0.1011
12243	0.101
12244	0.101
12245	0.101
12246	0.1009
12247	0.101
12248	0.101
12249	0.1009
12250	0.1009
12251	0.1008
12252	0.1009
12253	0.101
12254	0.1011
12255	0.1011
12256	0.1013
12257	0.1014
12258	0.1014
12259	0.1014
12260	0.1011
12261	0.1011
12262	0.1013
12263	0.1012
12264	0.1008
12265	0.1008
12266	0.101
12267	0.1011
12268	0.1013
12269	0.1015
12270	0.1011
12271	0.101
12272	0.1013
12273	0.1013
12274	0.1013
12275	0.1013
12276	0.1013
12277	0.1014
12278	0.1013
12279	0.1012
12280	0.1013
12281	0.1014
12282	0.1014
12283	0.1011
12284	0.1013
12285	0.1014
12286	0.1015
12287	0.1013
12288	0.1013
12289	0.1011
12290	0.1012
12291	0.1011
12292	0.1012
12293	0.1012
12294	0.1011
12295	0.101
12296	0.101
12297	0.101
12298	0.1011
12299	0.1013
12300	0.1013
12301	0.1012
12302	0.1011
12303	0.101
12304	0.1011
12305	0.1011
12306	0.1011
12307	0.1011
12308	0.1013
12309	0.1015
12310	0.1016
12311	0.1017
12312	0.1016
12313	0.1015
12314	0.1018
12315	0.1018
12316	0.1016
12317	0.1015
12318	0.1013
12319	0.1013
12320	0.1012
12321	0.101
12322	0.1008
12323	0.1008
12324	0.1009
12325	0.1008
12326	0.1007
12327	0.1008
12328	0.1007
12329	0.1008
12330	0.1005
12331	0.1005
12332	0.1006
12333	0.1006
12334	0.1006
12335	0.1007
12336	0.1005
12337	0.1005
12338	0.1006
12339	0.1007
12340	0.1007
12341	0.1008
12342	0.101
12343	0.101
12344	0.1009
12345	0.1008
12346	0.101
12347	0.1009
12348	0.1009
12349	0.101
12350	0.101
12351	0.1009
12352	0.1009
12353	0.1007
12354	0.1007
12355	0.1007
12356	0.1008
12357	0.1009
12358	0.1009
12359	0.1008
12360	0.1008
12361	0.1007
12362	0.1009
12363	0.101
12364	0.101
12365	0.1008
12366	0.1009
12367	0.1008
12368	0.1008
12369	0.1008
12370	0.1008
12371	0.1008
12372	0.1008
12373	0.1009
12374	0.1008
12375	0.1008
12376	0.1009
12377	0.1008
12378	0.101
12379	0.1009
12380	0.1009
12381	0.1012
12382	0.1011
12383	0.1012
12384	0.1011
12385	0.1012
12386	0.1013
12387	0.1011
12388	0.1012
12389	0.1012
12390	0.1013
12391	0.1014
12392	0.1014
12393	0.1015
12394	0.102
12395	0.102
12396	0.102
12397	0.1016
12398	0.1014
12399	0.1013
12400	0.1014
12401	0.1014
12402	0.1014
12403	0.1013
12404	0.1014
12405	0.1016
12406	0.1016
12407	0.1015
12408	0.1017
12409	0.1019
12410	0.1019
12411	0.1019
12412	0.1019
12413	0.1022
12414	0.1022
12415	0.1024
12416	0.1023
12417	0.1023
12418	0.1022
12419	0.1023
12420	0.1024
12421	0.1026
12422	0.1026
12423	0.1026
12424	0.1026
12425	0.1026
12426	0.1027
12427	0.1028
12428	0.1028
12429	0.1028
12430	0.1027
12431	0.1026
12432	0.1027
12433	0.1028
12434	0.1029
12435	0.103
12436	0.1031
12437	0.1032
12438	0.1031
12439	0.1034
12440	0.1033
12441	0.1033
12442	0.1031
12443	0.1031
12444	0.1033
12445	0.1034
12446	0.1033
12447	0.1033
12448	0.1035
12449	0.1032
12450	0.1034
12451	0.1033
12452	0.1033
12453	0.1032
12454	0.1031
12455	0.1031
12456	0.1029
12457	0.103
12458	0.1029
12459	0.1029
12460	0.103
12461	0.1032
12462	0.1032
12463	0.1032
12464	0.1031
12465	0.1031
12466	0.1032
12467	0.1034
12468	0.1035
12469	0.1035
12470	0.1035
12471	0.1036
12472	0.1035
12473	0.1036
12474	0.1037
12475	0.1037
12476	0.1036
12477	0.1037
12478	0.1039
12479	0.1039
12480	0.1039
12481	0.1039
12482	0.1038
12483	0.1039
12484	0.1038
12485	0.104
12486	0.1039
12487	0.1041
12488	0.1042
12489	0.1042
12490	0.104
12491	0.104
12492	0.104
12493	0.104
12494	0.1039
12495	0.1039
12496	0.1038
12497	0.1041
12498	0.1039
12499	0.1039
12500	0.1039
12501	0.1039
12502	0.1038
12503	0.1039
12504	0.1038
12505	0.1038
12506	0.1038
12507	0.1037
12508	0.1037
12509	0.1038
12510	0.1037
12511	0.1038
12512	0.1037
12513	0.1038
12514	0.1037
12515	0.1038
12516	0.1036
12517	0.1033
12518	0.1033
12519	0.1035
12520	0.1036
12521	0.1036
12522	0.1036
12523	0.1037
12524	0.1038
12525	0.104
12526	0.1042
12527	0.1042
12528	0.1041
12529	0.1041
12530	0.1043
12531	0.1043
12532	0.1041
